SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
769	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.89442043493	-	-	-	-	YES	BioGRID ORCS
770	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.29870446741	-	-	-	-	YES	BioGRID ORCS
771	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.56076112126	-	-	-	-	YES	BioGRID ORCS
772	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.28065897697	-	-	-	-	YES	BioGRID ORCS
773	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.49994677468	-	-	-	-	YES	BioGRID ORCS
774	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.41407366498	-	-	-	-	YES	BioGRID ORCS
775	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.531048753	-	-	-	-	YES	BioGRID ORCS
776	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.83275539103	-	-	-	-	YES	BioGRID ORCS
777	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.81093166423	-	-	-	-	YES	BioGRID ORCS
778	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.98544151123	-	-	-	-	YES	BioGRID ORCS
779	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.16381806278	-	-	-	-	YES	BioGRID ORCS
780	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.54607215282	-	-	-	-	YES	BioGRID ORCS
781	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.40162314593	-	-	-	-	YES	BioGRID ORCS
782	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.64311087411	-	-	-	-	YES	BioGRID ORCS
783	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.44043931585	-	-	-	-	YES	BioGRID ORCS
784	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.87464212469	-	-	-	-	YES	BioGRID ORCS
785	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.80822750806	-	-	-	-	YES	BioGRID ORCS
786	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.5901168295	-	-	-	-	YES	BioGRID ORCS
787	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.4259814463	-	-	-	-	YES	BioGRID ORCS
788	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.12745566467	-	-	-	-	YES	BioGRID ORCS
789	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.07494213334	-	-	-	-	YES	BioGRID ORCS
790	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.9310563033	-	-	-	-	YES	BioGRID ORCS
791	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.88834007305	-	-	-	-	YES	BioGRID ORCS
792	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.22126596196	-	-	-	-	YES	BioGRID ORCS
793	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.79022246598	-	-	-	-	YES	BioGRID ORCS
794	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.4797092299	-	-	-	-	YES	BioGRID ORCS
795	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.12283168796	-	-	-	-	YES	BioGRID ORCS
796	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.58939911105	-	-	-	-	YES	BioGRID ORCS
797	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.70384770474	-	-	-	-	YES	BioGRID ORCS
798	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.85238132076	-	-	-	-	YES	BioGRID ORCS
799	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.92821861385	-	-	-	-	YES	BioGRID ORCS
800	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.84579047518	-	-	-	-	YES	BioGRID ORCS
801	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.85019918554	-	-	-	-	YES	BioGRID ORCS
802	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.20284187371	-	-	-	-	YES	BioGRID ORCS
803	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.10710878736	-	-	-	-	YES	BioGRID ORCS
804	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.90356485666	-	-	-	-	YES	BioGRID ORCS
805	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.00581093698	-	-	-	-	YES	BioGRID ORCS
806	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.95273393203	-	-	-	-	YES	BioGRID ORCS
807	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.6475174272	-	-	-	-	YES	BioGRID ORCS
808	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.39998420976	-	-	-	-	YES	BioGRID ORCS
809	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.73766625888	-	-	-	-	YES	BioGRID ORCS
810	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.12413787701	-	-	-	-	YES	BioGRID ORCS
811	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.91736401991	-	-	-	-	YES	BioGRID ORCS
812	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.0949017723	-	-	-	-	YES	BioGRID ORCS
813	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.99697007353	-	-	-	-	YES	BioGRID ORCS
814	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.93245082496	-	-	-	-	YES	BioGRID ORCS
815	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.87361447638	-	-	-	-	YES	BioGRID ORCS
816	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.63988317027	-	-	-	-	YES	BioGRID ORCS
817	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.21047745985	-	-	-	-	YES	BioGRID ORCS
818	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.48190197577	-	-	-	-	YES	BioGRID ORCS
819	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.34156114952	-	-	-	-	YES	BioGRID ORCS
820	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.49787142219	-	-	-	-	YES	BioGRID ORCS
821	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.28497206004	-	-	-	-	YES	BioGRID ORCS
822	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.73114571513	-	-	-	-	YES	BioGRID ORCS
823	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.99582455301	-	-	-	-	YES	BioGRID ORCS
824	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	5.03622048404	-	-	-	-	YES	BioGRID ORCS
825	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.95824527993	-	-	-	-	YES	BioGRID ORCS
826	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.3010195422	-	-	-	-	YES	BioGRID ORCS
827	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.67187880331	-	-	-	-	YES	BioGRID ORCS
828	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.73783400042	-	-	-	-	YES	BioGRID ORCS
829	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.40762574946	-	-	-	-	YES	BioGRID ORCS
830	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.50476739914	-	-	-	-	YES	BioGRID ORCS
831	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.07224857677	-	-	-	-	YES	BioGRID ORCS
832	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.47434004731	-	-	-	-	YES	BioGRID ORCS
833	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.0527213979	-	-	-	-	YES	BioGRID ORCS
834	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.8695986171	-	-	-	-	YES	BioGRID ORCS
835	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.82382629069	-	-	-	-	YES	BioGRID ORCS
836	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.56937276917	-	-	-	-	YES	BioGRID ORCS
837	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.58263598797	-	-	-	-	YES	BioGRID ORCS
838	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.38315055736	-	-	-	-	YES	BioGRID ORCS
839	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.36503083235	-	-	-	-	YES	BioGRID ORCS
840	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.03798048117	-	-	-	-	YES	BioGRID ORCS
841	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.00504309745	-	-	-	-	YES	BioGRID ORCS
842	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.36569631149	-	-	-	-	YES	BioGRID ORCS
843	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.90960974001	-	-	-	-	YES	BioGRID ORCS
844	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.30762494558	-	-	-	-	YES	BioGRID ORCS
845	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.755291249	-	-	-	-	YES	BioGRID ORCS
846	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.50046767919	-	-	-	-	YES	BioGRID ORCS
847	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.45285672267	-	-	-	-	YES	BioGRID ORCS
848	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.32050534269	-	-	-	-	YES	BioGRID ORCS
849	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.39202189936	-	-	-	-	YES	BioGRID ORCS
850	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.53017688565	-	-	-	-	YES	BioGRID ORCS
851	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.05322767053	-	-	-	-	YES	BioGRID ORCS
852	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.95247116808	-	-	-	-	YES	BioGRID ORCS
853	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.48669529091	-	-	-	-	YES	BioGRID ORCS
854	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.00557591006	-	-	-	-	YES	BioGRID ORCS
855	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.77810505186	-	-	-	-	YES	BioGRID ORCS
856	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.29718887421	-	-	-	-	YES	BioGRID ORCS
857	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.96341628863	-	-	-	-	YES	BioGRID ORCS
858	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.662954462385	-	-	-	-	YES	BioGRID ORCS
859	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.03864372333	-	-	-	-	YES	BioGRID ORCS
860	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.86964375331	-	-	-	-	YES	BioGRID ORCS
861	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.04224118192	-	-	-	-	YES	BioGRID ORCS
862	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.88127032413	-	-	-	-	YES	BioGRID ORCS
863	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.81486125214	-	-	-	-	YES	BioGRID ORCS
864	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.94125756752	-	-	-	-	YES	BioGRID ORCS
865	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.73530777292	-	-	-	-	YES	BioGRID ORCS
866	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.33821440179	-	-	-	-	YES	BioGRID ORCS
867	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.41527873608	-	-	-	-	YES	BioGRID ORCS
868	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.32867271108	-	-	-	-	YES	BioGRID ORCS
869	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.05788005089	-	-	-	-	YES	BioGRID ORCS
870	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.36431500176	-	-	-	-	YES	BioGRID ORCS
871	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.74429011938	-	-	-	-	YES	BioGRID ORCS
872	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.56738589305	-	-	-	-	YES	BioGRID ORCS
873	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.10977986251	-	-	-	-	YES	BioGRID ORCS
874	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.19190725057	-	-	-	-	YES	BioGRID ORCS
875	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.25503034703	-	-	-	-	YES	BioGRID ORCS
876	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.32256959142	-	-	-	-	YES	BioGRID ORCS
877	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.53082075704	-	-	-	-	YES	BioGRID ORCS
878	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.61368035376	-	-	-	-	YES	BioGRID ORCS
879	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.14504367036	-	-	-	-	YES	BioGRID ORCS
880	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.07831690845	-	-	-	-	YES	BioGRID ORCS
881	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.69608515522	-	-	-	-	YES	BioGRID ORCS
882	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.2587508952	-	-	-	-	YES	BioGRID ORCS
883	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.53111702668	-	-	-	-	YES	BioGRID ORCS
884	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.92010598381	-	-	-	-	YES	BioGRID ORCS
885	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.30239725983	-	-	-	-	YES	BioGRID ORCS
886	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.1447578155	-	-	-	-	YES	BioGRID ORCS
887	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.04442416373	-	-	-	-	YES	BioGRID ORCS
888	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.43308503002	-	-	-	-	YES	BioGRID ORCS
889	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.73646016497	-	-	-	-	YES	BioGRID ORCS
890	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.12967886045	-	-	-	-	YES	BioGRID ORCS
891	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.11133035985	-	-	-	-	YES	BioGRID ORCS
892	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.26305272551	-	-	-	-	YES	BioGRID ORCS
893	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.29269225614	-	-	-	-	YES	BioGRID ORCS
894	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.65546846474	-	-	-	-	YES	BioGRID ORCS
895	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.0174429471	-	-	-	-	YES	BioGRID ORCS
896	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.09043082737	-	-	-	-	YES	BioGRID ORCS
897	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.24381835566	-	-	-	-	YES	BioGRID ORCS
898	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.83278529567	-	-	-	-	YES	BioGRID ORCS
899	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.14623802132	-	-	-	-	YES	BioGRID ORCS
900	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.84986305254	-	-	-	-	YES	BioGRID ORCS
901	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.32212829326	-	-	-	-	YES	BioGRID ORCS
902	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.97924938294	-	-	-	-	YES	BioGRID ORCS
903	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.69950193652	-	-	-	-	YES	BioGRID ORCS
904	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.993761940625	-	-	-	-	YES	BioGRID ORCS
905	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.97077619194	-	-	-	-	YES	BioGRID ORCS
906	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.81984647536	-	-	-	-	YES	BioGRID ORCS
907	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.15725630672	-	-	-	-	YES	BioGRID ORCS
908	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.04698573701	-	-	-	-	YES	BioGRID ORCS
909	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.852227592061	-	-	-	-	YES	BioGRID ORCS
910	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.57976524383	-	-	-	-	YES	BioGRID ORCS
911	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.54278708088	-	-	-	-	YES	BioGRID ORCS
912	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.15928426388	-	-	-	-	YES	BioGRID ORCS
913	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.62962849216	-	-	-	-	YES	BioGRID ORCS
914	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.19443034418	-	-	-	-	YES	BioGRID ORCS
915	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.07033399652	-	-	-	-	YES	BioGRID ORCS
916	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.23961414837	-	-	-	-	YES	BioGRID ORCS
917	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.69644782519	-	-	-	-	YES	BioGRID ORCS
918	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.23994936784	-	-	-	-	YES	BioGRID ORCS
919	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.62500050939	-	-	-	-	YES	BioGRID ORCS
920	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.46876363885	-	-	-	-	YES	BioGRID ORCS
921	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.11255264276	-	-	-	-	YES	BioGRID ORCS
922	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.80925191276	-	-	-	-	YES	BioGRID ORCS
923	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.46327782245	-	-	-	-	YES	BioGRID ORCS
924	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.67151024724	-	-	-	-	YES	BioGRID ORCS
925	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.3414704136	-	-	-	-	YES	BioGRID ORCS
926	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.53515018324	-	-	-	-	YES	BioGRID ORCS
927	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.26994879016	-	-	-	-	YES	BioGRID ORCS
928	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.16080821827	-	-	-	-	YES	BioGRID ORCS
929	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.63759825605	-	-	-	-	YES	BioGRID ORCS
930	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.76885711931	-	-	-	-	YES	BioGRID ORCS
931	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.82931646052	-	-	-	-	YES	BioGRID ORCS
932	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.86553531746	-	-	-	-	YES	BioGRID ORCS
933	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.72922629454	-	-	-	-	YES	BioGRID ORCS
934	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.10234196661	-	-	-	-	YES	BioGRID ORCS
935	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.06387552208	-	-	-	-	YES	BioGRID ORCS
936	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.61470494995	-	-	-	-	YES	BioGRID ORCS
937	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.57893274721	-	-	-	-	YES	BioGRID ORCS
938	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.35063112167	-	-	-	-	YES	BioGRID ORCS
939	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.5243635355	-	-	-	-	YES	BioGRID ORCS
940	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.2458508872	-	-	-	-	YES	BioGRID ORCS
941	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.96365934629	-	-	-	-	YES	BioGRID ORCS
942	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.5367819008	-	-	-	-	YES	BioGRID ORCS
943	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.45940785899	-	-	-	-	YES	BioGRID ORCS
944	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.15942702286	-	-	-	-	YES	BioGRID ORCS
945	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.76141178412	-	-	-	-	YES	BioGRID ORCS
946	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.56465452751	-	-	-	-	YES	BioGRID ORCS
947	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.77182377629	-	-	-	-	YES	BioGRID ORCS
948	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.44369985519	-	-	-	-	YES	BioGRID ORCS
949	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.29924585255	-	-	-	-	YES	BioGRID ORCS
950	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.63835723301	-	-	-	-	YES	BioGRID ORCS
951	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.90242431014	-	-	-	-	YES	BioGRID ORCS
952	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.39302710057	-	-	-	-	YES	BioGRID ORCS
953	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.6881770233	-	-	-	-	YES	BioGRID ORCS
